X1,X2,X3,X4,X5,y
-0.7538426154933627,0.24206017670735241,-0.33430356170259234,-1.1327894259177118,0.4358145584981347,-0.7101728212987517
0.4970061882058334,1.0819633614203372,0.5712056432981559,-0.27920868365559454,-1.3988632362142444,0.4440848974125947
0.1302279897103078,-1.2082367601358992,1.6021204649368836,0.7133329934908386,-0.007905941302549442,-1.4863100062841719
-0.2918780560499774,-0.8607451129104995,1.2680122984475504,0.6806188006605262,0.7760823695944536,-1.2141351253982122
-0.6959112168447769,-1.7977192267528443,-0.4951636962296553,-0.4495847777880061,-1.172239140710754,0.2735062287968616
-0.9076375988036625,-0.7882458277574038,0.21325703771969476,0.5476402809113722,0.39783947582441465,-1.818578535033888
1.3095208256405306,1.1289172670568166,0.5338202940294344,0.32972024216432677,-1.5446585055023163,2.461016178958514
1.961452514323227,-0.03290247328183007,0.25848343700751897,1.696282585918876,0.27718559387579056,3.570940741944458
0.08472061916788934,-1.1664311846051967,0.16493622423764756,-0.9461004464750672,-0.2944721268102442,0.19357709848954835
-0.3660440044705412,-0.008416044154220818,1.6529572410914575,-0.26409176921131045,0.9880218383920977,-1.9240573123793556
-0.13219103221817363,0.07329167504600806,-1.1891317339153427,0.16385506803202127,0.28228906161000084,1.5929145683225174
-0.8939208813484745,-0.5475386863390311,-1.4348479186738146,0.008995402837571548,0.06320184702363947,0.3921199653806732
0.740895654360064,-0.1633368821918926,-0.2577508509566316,1.4030790402168944,-0.11145932138798205,1.7913083974418293
-1.2166334637504457,-0.7965188264857067,-0.34336028963418797,-1.4254884949942939,-0.5775784023986289,-0.9697747290005271
1.1177430106923834,-0.10796986325959365,0.729682248385539,-2.5599592016727315,0.09604488159958562,2.493116169767248
0.17546093141244642,-1.3734708156363624,0.15084248878416723,-1.290131502118205,0.04466441339313242,0.6517001671790822
-0.48318509378347896,0.19037890445068686,1.3450231465543463,-0.31219133794760245,-0.4957779510573181,-2.746542392708264
0.5090796464946955,0.8290073742863283,0.5159103617104919,0.2864645757929776,-0.7538688084949081,1.6902792269120992
1.0604598380404124,-0.1314223940295987,-0.012699049695277026,-0.3838306302457592,-0.5956467029989411,1.769714485426408
0.7110713759197133,1.0873508710552406,1.3242066410395728,0.7148280144347944,0.5743100440072003,0.6764590697411043
0.6708745715249252,0.3259385476336255,1.0836504898084494,1.4883448930411864,0.759699328650468,0.694531967891552
0.8340255970270795,0.6291958823940279,-0.009561124226698586,-1.2909769702379161,-1.3423816833504019,1.4684964868015489
0.7374859402161759,2.108056420753716,0.9446129714313345,0.12166198129104219,2.1800430206996744,0.8275354131112889
0.42224279358873856,0.17769782335313547,-1.3448180769812206,-0.23527884903138693,0.47431593906117075,1.0023732660538411
-1.830133711950675,-0.7930883765578093,-0.006531737234976626,0.4878349246748126,-0.891881628031329,-1.2618656047756798
-1.1513161760709216,-2.213640435373958,-1.7681027739200992,-1.1470102615524247,-0.23330296096519249,-0.08291934287909897
1.5468863012276248,0.5757349488108027,0.9705382123920566,0.6371086315414435,1.4127737523498196,1.3364581204827846
-0.8111242944516458,-1.6660060725422674,-1.0032272319843558,-1.428989105242578,0.3991348871278742,0.2644584640605707
1.6589393684895983,0.12216871473177485,-0.8799552156769345,-0.4720216009744931,-0.5967099197021324,3.9386035487755824
-0.3200090058780366,-1.0999952496731082,-1.5641822216971528,0.12483012279333397,0.8500066119626476,1.1526708214165113
0.4727787013430516,-0.008519578372738743,-0.627872648787495,-0.21230394900910404,-0.16834689733512903,0.6066546121737533
1.0887284402419166,1.2294259318353193,0.9400055737330694,0.3201056736988713,-1.6238260488214513,1.9296229715524622
0.05895694690826213,1.400679326251536,1.0789464737855863,0.815903578263577,-0.8290936833522474,0.16179415948476447
-0.7806986498530282,0.19627199794922218,1.0408022206358254,-1.1135241168739674,-1.1075788790312902,-1.396880054554882
-0.09329260920502548,0.4710733590696618,0.31093372320270735,0.9222739580147817,1.1110111077471594,0.33229523423193447
-1.7093826502491385,0.8603624873188672,-1.1161395352514238,0.2961604204319209,-1.4610412429319977,-0.1460535207589242
-0.0986787030582799,-0.9925522570737236,-1.0492192505455358,-0.1512011409970574,0.7257946645058574,2.13318532948783
0.27900089819474977,-1.2235761334981483,0.38047426981699317,-0.8440145513021268,-0.7283907154391772,0.3127947578830136
0.6067398721908727,0.33863790600906735,0.7342145580868691,0.49089013031390805,-0.9738232076493633,1.3287015866980822
-0.6270696511733018,-1.0301889683220307,0.17902569559189235,-0.31661390783673976,0.6114422654991064,-0.518127626744558
-0.3520592902436105,0.11464205679316507,0.6688892175597497,-1.6264612683598236,-0.006971997419258126,-0.23031048581200111
-0.21706029260897572,2.7399222869152764,-0.8739234773072114,1.4577018136525048,-0.5452648190332844,0.6119242587712506
-0.16969857915410758,0.46255114541155845,0.14150138078771515,-1.4496889418063277,-0.8774470255600625,0.15746888491066557
-0.6469201218847352,-1.0418248689560727,-0.6798605972777026,0.12539007966925073,-0.08546153301931453,-0.4728369899591517
-2.4627793216439393,-2.923740436351792,-1.0305528921655398,-0.265183607306285,-0.7857725080004718,-1.7581100962717515
0.15950182242386599,-0.9860135812401646,-1.4078991983938396,-0.021893878510867933,-0.8567435581194346,2.2442729129800765
0.12729935983176238,1.2302179549584165,-0.23508388874572012,1.436974763546997,-0.5251552333298318,0.1558019286230179
-1.722648964786916,-1.1158236600728073,-0.8606486463740779,1.0598186148456417,0.45735214675960395,-1.3071067757716526
0.11649485302699311,0.4498826541051641,1.1299608121263476,-0.31337223627659916,1.0370075128310567,0.0370861264074791
0.14419955851137836,0.647702491088206,-0.6924479947181488,-0.09510095921098766,1.3437244192183944,0.9284180348424198
-0.04511065259923264,1.5752433817129143,2.424736498508841,-0.9163287136875681,0.41065346361531363,-1.0020196694894288
1.290722687172713,1.1356877227661994,-0.25589389006988006,-0.055232325192542946,-0.38125257901536413,2.6963863551793805
2.5437459250343157,-0.7702863349973431,-0.4275501134202057,1.5330444369958287,0.8069270783182247,5.084104795768288
2.457882788621302,1.0218096191082664,0.5159933439776478,0.5679816816529991,-0.32755919029852476,3.5548891375652385
-2.105797894068479,-1.6443728877892843,-0.27078795936925915,-0.8560144080113059,0.14195542096605196,-2.917587770462699
0.35019924705491134,-0.5248149980891079,-0.4225616046538732,-0.4700363906902985,-0.12916622490633306,0.5577064672935529
-0.9469532828460387,1.0589388341865844,0.030287424191357125,0.6797666121684205,-1.854033404752774,-0.6364717164700452
0.5036004361206096,1.260937687452892,1.8822529006225766,0.929510468989275,1.2619013414646325,-0.15998477957200907
0.08319559913550159,0.22249365022060533,-0.5269021242898204,0.2074795927389523,0.8673426484894275,0.5861149062420339
0.5224444194493941,1.477313783963536,0.2838197147607297,-0.12931822017418784,-0.050323373285451514,0.8015978873764477
-0.4608232979916716,0.7417442285166409,0.7378148897513088,0.40758822974572917,0.9234515701049054,-1.1234121278680802
1.0971716938389586,0.408063261793039,-0.22591416366141248,-0.8749971255643108,-0.47220335460630564,2.6741763563694265
-0.010821904161305058,1.6590900410054197,-0.11122281317000246,-0.37908683566484064,-0.6858735366969188,0.42285670636487815
0.6030364672233779,0.24990668147903272,-0.08516927198821775,-0.46233362860008753,-0.21185258660495138,0.45644268545707445
0.8993951664757706,0.30486399184401936,-0.38898908300947155,-1.488918258024863,0.9093613957804654,2.6085348269743336
0.6125771342273603,2.0015208956875328,0.9554375685123303,0.10685909852026569,-0.13378679621304557,0.6039206507030459
-0.7017266178569371,-0.19504633365684995,-0.3512789086305741,1.0499550225968357,0.05437991533187857,-0.4462952784360811
-0.15232403706965328,-0.41552006941876873,0.020967326108501397,0.13857352764185837,0.9926649122187747,0.736118263118154
0.45830666369859563,0.34848076370884773,1.0666380800889113,0.45577048810690174,0.09151043532543322,0.014903899638049264
-0.006588496539113043,-1.4980326416155771,-0.7144761619279147,0.969119157842798,0.8384548178209555,1.351880149071573
0.20328539963692238,0.5804054682934925,0.38276312668722007,-0.9484804602691136,-1.375197970066751,-0.18198039103189617
0.7432511390903589,0.3673971681759432,0.8980035447653114,0.28554461037531315,0.9266160044033557,0.45940081932082366
0.6259829253195893,0.6879356284677934,-0.6402851344588664,-0.953375148955579,-1.2112903813147682,2.1995034834063194
0.4242415648372272,0.08850989563528518,0.6509563367122091,-0.15487566673616893,0.27364033167024676,-0.6148874482420145
-1.0191424341209485,1.8146040098805256,-0.4976486586273149,-0.13221748997216784,-0.6725868340177668,-0.5092650946653786
0.7819049777955218,1.3949173919879596,0.6104803613742893,-1.1715510880390407,0.9713534169766438,1.4460494734958245
